,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17
520,904.191733,205.9623552,923.3986239,189.0348032,885.6277097999999,189.4327236,956.3731591,201.62807949999998,853.0195630000001,205.20723569999998,1001.6186730000001,305.1834852,807.9616532000001,312.3548723,1054.328469,441.5102223,737.5998127,460.38646889999995,1083.655905,584.8556815000001,768.5260342,596.2848613,978.6678145,602.8479669,849.2643324999999,588.1733104,975.5882032,791.5085759,850.3028798,794.496476,966.873025,968.2978232999999,870.5990611999999,974.9071898
521,889.0544822999999,100.0372255,910.8439048,86.4472053,875.5583874,81.40849191,943.2944794,92.61381988,852.7567051000001,88.51598361,1004.444881,177.4308676,799.9087869,191.5180108,1064.048275,334.6727732,746.6819437,343.515948,1067.7887970000002,472.39481770000003,742.0990346,474.4294329,979.8539710000001,497.9309557,849.8403497000002,481.51340939999994,977.684433,714.3754845,863.3386426000001,734.7334996000001,981.4486754000001,911.3586413999999,857.0050779,917.2975675000001
522,876.9890288999999,79.88252514,893.6129321000001,61.62267737,863.4657442,63.19165078,936.061776,75.52871882,851.7963988,74.58793789,1008.159349,172.1766256,801.7746316,187.89003689999998,1058.652802,331.67834689999995,740.1583447,340.78301689999995,1074.0762630000002,456.008068,775.7681761,485.286205,986.7540566,490.6617505,852.0069451999999,475.1577438,985.6193548,707.8712362000001,866.4435681,708.0796879,984.9856336000001,895.2123381000001,876.2456527,905.0903659
523,894.5158238,202.8741301,915.2238447000001,181.3121528,880.3434391000001,184.6788626,950.2824813999999,195.1732146,854.2448234999999,200.1869041,1011.1751960000001,295.71852889999997,810.2571528,308.9962593,1052.105996,437.60653310000004,747.3980357,449.26471399999997,1084.949174,563.4152227999999,775.2472339,583.8177264999999,988.1707051000001,589.652457,858.2362324,593.8484043,983.6423679,785.7678543,855.5167546,779.0048801,978.7997608999999,958.5472718000001,892.7053881,955.3644142999999
524,881.4562892999999,99.76462991,906.4844201,88.39684394,868.7145675,82.26293542,948.1040883,96.36902093,852.2243883,87.84276999,1010.788231,181.3146906,800.6747306,194.862336,1071.6880859999999,331.6679768,752.0578917,348.4908808,1078.5125380000002,464.4718227,750.1180567000001,465.0473153,981.7927087999999,499.25066519999996,849.7578855,483.19177410000003,979.2178648,703.9633238,874.6927117,724.7012007999999,987.0918826,902.5800879000001,872.6422938,911.5572698999999
525,886.6812572999999,58.91321026,910.6194972999999,43.65271335,870.2284757000001,42.54429205,937.4680348999999,57.11712084,852.3605792000001,59.81803026,1018.5732810000001,161.9212436,800.9746068,177.0617315,1063.766396,311.3450937,759.9525517000001,330.2972151,1092.200207,472.5200098,777.1422936,474.1338636,991.4901294,476.5920225,866.6902759999999,476.03034469999994,985.2556107999999,700.9155226,869.4266911000001,698.6668164,968.0938281,898.7492507000001,915.4143847999999,897.7749898
526,910.5324759,187.9422291,925.3209642,168.77073380000002,894.1285522,170.0190064,947.9740069000001,180.1063508,864.6886411,184.0721574,1014.963178,290.96655489999995,808.3176632999999,306.155883,1057.157103,432.02231320000004,756.6770228999999,453.16066399999994,1067.675268,583.1119831,778.9540332,586.6601076000001,987.6664775,589.3855541,858.3393806,599.8956013999999,986.6969555,790.5633011,862.6355176000001,793.7671997,976.8162923,982.255255,883.4981433,982.2833655999999
527,888.4612847000001,128.61435,897.956632,114.282578,882.6751697000001,113.6078985,950.125452,128.9043334,859.887044,121.56213899999999,1018.723534,234.5890838,817.8133562,231.51151549999997,1064.038591,376.90508769999997,772.1448751,392.2410453,1055.898322,519.3788224,764.0982875,518.383491,991.7544247000002,541.5987200000001,857.6891710000001,536.3498731000001,982.8735922000001,754.2325274,873.1949624,749.1042064,990.3258707,941.9342979,867.9168012,942.9717649
528,888.8179377999999,52.03278182,919.7315629000001,34.82919478,877.7371393999999,37.27276576,945.9111741,46.01059613,858.7638594,50.08414153,1015.8681220000001,158.7218835,804.1028105,169.2040196,1060.588416,315.39901499999996,758.8895995,322.7275673,1080.016175,471.6079344,781.1688577000001,465.8934585,983.9853879000001,478.31711110000003,869.2863018999999,479.3151499,981.995507,706.3176183999999,874.8615072000001,719.7673633999999,981.5917132000001,908.1526917000001,908.9464619999999,906.9026264
529,896.6472177,119.9968402,922.8973032,100.98389859999999,884.6173773,99.06356752,962.1156911,111.4498652,865.8074475999999,106.6856996,1027.920865,209.9445625,819.656058,222.2236829,1069.4315609999999,365.3222063,769.3006274,381.1217822,1074.319356,494.350371,770.5812043,504.6849648,1007.6020070000001,526.6216304999999,869.0765713,528.7772325,994.3593209,769.5497813,871.5667843,759.1391768999999,1002.769911,959.3801950999999,887.5021184000001,943.8083288999999
530,915.2963992999998,174.00756919999998,934.1867137,153.4894381,900.8276902000001,151.72247919999998,972.1450277,165.29837369999998,878.4424659,170.5568783,1015.911547,277.1324852,822.4099446,281.6131954,1061.847167,416.3550942,772.783215,432.73463619999995,1085.978192,559.921606,808.8801996000001,558.6791571,994.8726218,577.2771564,867.4944724,571.8625531,997.0695846000001,776.3467744,873.2195249,770.6253714,1007.1080710000001,958.334157,891.505919,958.0103738
531,900.8406821000001,44.68720314,922.603109,23.50839103,881.9790447999999,23.56070433,949.7919017,36.27634605,867.0819971000001,39.79963904,1016.1523880000001,154.6292999,816.4138622,158.3121137,1058.094696,307.7644725,755.778374,312.5617458,1085.9850119999999,468.6290541999999,782.0913922,464.43173889999997,985.6781534,477.70830329999995,869.2792342,469.6419445,984.0807809,701.2534412,883.2912127000001,713.6123016,988.9434886,910.9198062999999,898.885903,909.4482921
532,884.3174013,95.18228731,913.6742487,82.82610763,877.9502827,82.72178561,954.4074124,91.29285642,858.3449663999999,83.74874367,1017.035615,174.5008781,805.1696528,191.1677486,1075.4785550000001,331.9322828,749.7383159,346.3804015,1070.752723,476.3294122,744.8096582000001,496.9643904,985.4258312000001,517.4185679,855.1373968,504.770661,984.1218370999999,746.9520474,868.2364769999999,745.0206605000001,986.5355947,950.4260705,882.6407892999999,950.3901903999999
533,899.1153582999999,188.3624748,916.1591430999999,169.7851747,884.9979944,172.23222869999998,949.8571255,179.3879257,856.9768622000001,186.588515,1009.1112630000001,280.3402544,816.1023798,287.6884086,1050.2554619999999,405.3021231,767.7070256,437.0015049,1067.982427,535.5264540000001,788.9035711,571.2011291,993.0118712000001,569.665177,860.3746727,566.863471,994.7856752,778.4214268999999,860.426115,778.3073752,993.2211066,970.3431327999999,890.7339193,969.9051757999999
534,880.5175780999999,74.8122599,907.9810081,62.42163484,865.5260493999999,56.98774182,939.1981162000001,70.90988337,846.8867667999999,70.905792,1004.9688359999999,168.3931109,795.1865644999999,176.2199914,1049.249884,314.5508626,732.2300987000001,331.14882650000004,1071.03999,462.585017,761.5416934,480.981082,965.0045413999999,500.88102699999996,841.8505769,475.56937489999996,961.9656269999999,717.8150245,849.6230821,721.4579577000001,955.0346533,919.4543433,848.0377806,932.1854885
535,876.9877037,57.03841733,887.5090045,33.16504927,859.0762715,39.46807921,923.0326374,48.54672354,843.1657707,56.24193815,999.8896404,144.2557428,792.3289543,155.5117988,1051.243158,301.1723448,770.2284057,336.8271943,1067.755228,439.2011092,748.7050382,489.71502760000004,954.0646761,483.4865098,847.9479031,477.4026097,950.4966534,705.6419842,835.5702892999999,713.040984,947.4543026,918.4622732999999,841.9566315999999,927.3678054999999
536,884.0769596000001,156.332569,899.6356450999999,137.8589817,865.9565627999999,139.5137814,934.7549124,143.6039122,846.8135638,155.1230381,999.9828389,267.73214440000004,796.17356,275.0435422,1052.750372,395.63550360000005,771.636387,435.4761098,1066.180851,528.2813284,729.8922721,554.6205104,968.0736821,556.9871111000001,848.4639167000001,551.0481022000001,953.9971027,781.1280642,837.7459951000001,788.2427634,966.1716999,980.8387169,866.7630587000001,983.2545299000001
537,887.9426189,159.98659719999998,898.6124488,144.7220169,870.6559663999999,143.3214168,933.3349117,148.6117506,845.2618652000001,154.8043562,991.6841036000001,263.6148523,797.3929783,275.8850864,1041.125476,395.6870475,737.1109068,410.00292460000003,1060.513526,508.771104,740.4985254,558.1137299,956.9354081,576.0377283,841.8561038999999,566.3813123,944.6423564999999,787.1066875,834.4206468,792.3616461,948.0563597999999,985.8078092000001,849.6725286000001,982.595767
538,877.1912607,51.4674989,891.1496221000001,29.44507643,859.1759286,34.77106948,931.5269446000001,42.51062772,840.6460635,52.27183687,1009.3286810000001,157.9487242,785.8752132999999,172.55830519999998,1049.1310349999999,310.2520645,764.5064666000001,350.5193617,1064.503423,451.38267429999996,775.9250056,487.0008773,971.4762028999999,500.8280796,837.4937146000001,480.55724979999997,970.4914072,729.3792392000001,846.0182386,729.5166324,965.2610377999998,942.7595585000001,886.3852321,936.4993107999999
539,879.2018478,65.59925569,893.9053487,45.36260404,863.6699015,48.68706996,937.2344401,61.763917500000005,845.2820485999999,64.08152421,1010.5305400000001,166.35247080000002,792.378432,177.02718240000002,1055.16662,326.561347,742.3769702000001,334.1513857,1068.942211,460.86538590000004,756.9479263,473.7018238,970.1659426000001,495.24209460000003,836.347345,476.843422,974.2468648,719.2463785,846.7546432,716.8069007,983.9194147,921.6804837000001,859.6366241000001,931.6124359999999
540,880.0083597000001,159.45352340000002,895.5074218000001,141.4487039,866.9459041000001,143.6466,939.8396230000001,144.2328688,843.3836964,152.6767757,997.0819744999999,265.4149643,802.8938477999999,277.80973860000006,1039.053243,393.37543,748.9286121,407.096066,1048.871417,516.1986812,754.8617744,536.9037122000001,962.2236783,576.8445002000001,839.4354883,562.53339,954.5918261,781.3537522999999,832.6992114,786.6149656,963.4870494999999,966.8091009999999,849.2599499,969.7555743999999
541,880.4098700999999,55.67749528,895.838116,36.553148799999995,865.3718169,40.65396498,936.9718031,50.99157074,847.4473652,56.17309771,1017.5384779999999,156.86229419999998,795.3988813999999,171.7759719,1063.758926,310.22724910000005,746.2766322000001,321.4002415,1079.588174,442.41022130000005,764.5506220999999,456.252724,970.0176646,482.71230499999996,848.6058849,476.87094129999997,970.4369307,705.8504928,864.0239131000001,719.6143812999999,968.5041428999999,915.3745575999999,869.3665477,924.1289314999999
542,880.860534,57.97587558,908.0151035,38.96043354,866.4481885,42.42734501,937.2551517,50.17901884,846.5183285,58.36888757,1014.971083,161.4887246,795.9541113,175.9437386,1059.519445,316.97303089999997,748.8612621,327.0661534,1077.428738,456.66240999999997,768.9943496000001,456.20522350000005,983.5575107000001,493.91771839999996,848.8883447000001,474.997067,979.4706821000001,718.4831707000001,878.7984173000001,722.6479402000001,976.3611558,936.9769987999999,879.4468457,935.1825687
543,917.072672,180.4979189,935.4620397,159.3373886,900.8688426000001,156.7440701,967.3450185,171.59741430000003,872.7171177000001,179.8211916,1018.440084,290.32552680000003,828.6413675,292.91178510000003,1071.500375,424.5987223,770.9910399,439.2714516,1086.479335,583.8376579,775.546704,574.7189842,1009.731634,578.3349182,866.3004822,574.3589931,1015.348608,794.3304555999999,857.2331118999999,805.4235637999999,1016.620315,987.1887770999999,899.1703114000001,983.3857602
544,899.0474027,65.78153736,923.7550526,44.09032117,884.3884669,45.06644253,959.9910727,53.68316591,863.3170190999999,52.00585658,1029.940842,165.8020563,820.4787804,166.9996409,1075.9565,326.1356606,800.4340288,329.19465660000003,1089.1312189999999,474.8423357,785.7110453,468.81361669999995,994.5056734,492.3447178,877.1100244999999,486.7445368,1016.5926710000001,716.5437062000001,891.1437833999998,721.3601388,988.1342620999999,916.6503947999998,890.8054622000002,916.72091
545,906.3273591,57.22190887,927.1332470000001,32.52868652,888.632841,36.87533605,961.2604692,40.91583252,871.2796899,47.62740673,1033.045866,161.10148859999998,821.9094432999999,169.8981461,1077.801156,324.0116425,782.3732072,334.1232466,1103.732897,475.81262369999996,790.542593,465.1088516,996.3630824999999,484.35206789999995,881.4238469000001,492.0084058,987.4044052000002,714.9807371,860.4824769999999,722.0654937999999,1012.807325,926.8364184000001,904.3758752,921.4186678
546,919.4406994999999,174.8032798,941.3982228,149.0467561,901.4026805,148.6208596,981.5929367999998,163.74791480000002,879.3495611999999,168.6965761,1032.19175,286.900877,828.6282999,293.3023502,1077.314955,434.2465922,785.6650017999999,446.96171389999995,1104.226738,568.0432545,786.2011125,563.3416973999999,1020.768558,582.9757192000001,877.899202,586.0665893999999,977.6160214,824.9409787999999,865.2581811000001,807.0878571000001,1017.2070859999999,998.3492692,907.8319196,997.8185037999999
547,903.8153444,115.02221370000001,924.7957863,95.03051639,889.9463198999999,95.75637283,966.7638688,104.52979300000001,870.0736732,102.7588746,1040.203405,209.1156291,837.7079819,219.2236957,1069.360025,369.952199,791.5879115,379.9548162,1084.068408,512.2249701000001,772.5173915,511.5891061000001,1014.728924,533.9003405,886.3725002,532.2266002,1010.0252939999999,769.9185557999999,887.9655213,766.6458474,1014.135267,963.1847918999999,895.5093704,959.7131051000001
548,934.9990572,45.59136031,953.7429239,21.73500031,917.8424274,25.46735237,992.3063131000001,30.53707078,888.8344707999998,35.29806055,1048.194819,153.4833892,840.9740534,152.012981,1087.978674,314.7803126,810.3389036,323.9599758,1111.46717,454.2921418000001,790.7555796,471.1960753000001,1003.298491,477.0772734,861.5722038999999,472.5089166,1000.496891,704.9744294,872.1944015,706.7874442000001,1029.973897,919.5830711000001,927.6219462000001,914.7140705
549,939.4373681,69.26673088,959.1648231,45.40053074,921.9903434,46.5751452,998.5264699999999,56.01032821,902.3440492000001,53.394879,1050.6956480000001,184.0030191,848.8240983,184.18251630000003,1094.187154,353.74528819999995,803.2129251,338.2841474,1100.2207,493.60686660000005,793.931918,479.92941179999997,1004.12311,492.5075427,913.6392343,491.05435149999994,1018.4729789999999,751.0108437000001,894.4112364,753.6729727999999,1035.334955,942.0203967,935.5480493999999,952.6856632000001
550,941.2637757000001,173.73679730000003,959.9754511,147.535436,920.5352676000001,148.2221474,1004.670375,152.1986567,904.4379422000001,157.327774,1045.405057,281.02029530000004,849.5964614,277.6660133,1114.7243310000001,418.9927923,802.1888917,427.994432,1102.6320210000001,574.9740779,801.8012104,566.3720607999999,1007.2686550000001,566.2553435,909.7406766,569.0413787,1050.104961,794.8654852000001,898.3362802000001,804.2939402000001,1025.166923,999.0359609999999,939.4884576999999,995.2528791000001
551,934.4332987,51.80926134,951.8878204,27.76333464,916.7146972,31.53557091,997.0111511,38.32765453,898.8512162000001,39.6840831,1053.780082,163.63080300000001,844.1720301000001,160.4767214,1088.567199,326.9053591,804.1340738,320.9161181,1124.568616,466.6888665,810.0718012,476.00332419999995,999.4799757000001,466.02853260000006,919.0909752,469.4542578,1037.111626,707.6590726,890.0463012,716.3384748999999,1032.24625,924.4504188,941.8678465,921.9952452
552,930.6542138,56.09228194,950.3899098999999,30.63581237,913.612431,33.89915615,993.8817754,41.80216273,894.3866062000001,43.58853915,1046.882024,172.3228254,841.9734624,163.2768252,1086.909299,338.6984787,803.0352878,325.12643060000005,1113.176524,473.30724580000003,787.7831223999999,476.4569448,997.7724708999999,477.32649630000003,914.8437618999999,480.2308839,1012.3642699999999,737.5037428999999,903.3302110999999,725.2201339,1025.919508,952.8701545,929.8219583999999,956.4633213999999
553,921.4426229000001,103.9962436,941.1706965,84.00145594,904.237114,81.09635765,988.5488322000001,92.60377045,895.0886482000001,93.55894690000001,1045.0129689999999,196.8694997,857.2468626,223.118602,1092.008278,357.3678375,810.047456,369.9199418,1113.599433,516.1452119,801.7767263,532.9731492999999,993.3812242,517.8554633,912.0618412,510.90396039999996,1025.359412,765.8888923999999,877.4873037000001,770.2780849999999,1026.52149,969.7390485999999,926.5851151,964.5712957000001
554,935.1443855,87.19259418,955.3214718,65.37913816,917.5569396,64.0365418,994.4210210000001,76.78739436,893.1488666000001,72.99241062,1047.985428,192.89790290000002,845.159832,207.6901886,1083.635019,351.9461701,810.5708117,356.630211,1102.8970570000001,469.70571789999997,794.2457195000001,504.84262069999994,990.5684463,496.24914620000004,873.3245113,502.5624945,1012.970766,742.0308581,857.1305639000001,748.6729038999999,1036.767117,939.9391893,898.8068256000001,941.7806354
555,923.9073543,52.69708418,944.8059616,27.35719317,907.8998147,28.83736577,985.1380101,42.30757836,886.5730648,41.51284363,1047.880016,175.4301092,837.0243535,176.55426210000002,1084.0990980000001,343.647018,794.6700112000001,331.5867728,1107.317886,465.81169869999997,789.8115783,483.339231,1005.1896820000001,497.9436983,860.9884822,497.59154440000003,1000.476981,727.2406172,872.1410515,734.4489416,1019.4524359999999,941.1067145999999,918.4042832999999,939.4334369999999
556,920.6871169,145.55538190000001,934.5831691,128.9575124,902.7245417000001,126.96194070000001,983.3078406999999,130.33600800000002,888.2279036,129.2251207,1025.927965,252.708517,834.6695284,252.5252263,1079.7737029999998,396.51800069999996,781.2588073,411.2680373,1108.1436310000001,529.5739078,793.4188843,556.9949234000001,989.5048457999999,549.3737612000001,866.7163062000001,553.5527579,1030.60455,773.4188085,876.6153512,784.1918987,1025.082224,965.529062,917.1141557,959.4236950999999
557,925.5040162,170.2166784,940.8340603,148.73909799999998,910.0978605,146.79138659999998,985.1855498,157.42287130000003,887.0954889000001,162.6584783,1022.2001619999999,270.06050849999997,833.6520191000001,278.75792739999997,1066.990783,413.3357522,792.2440311,433.0346959,1090.3429609999998,540.7462821,788.5303637000001,562.1231269,1005.591235,568.2867206000001,885.5590880000001,569.6915243,1023.216522,781.6341807,888.1983288999999,788.7330515,1029.1852609999999,974.2990516000001,912.8771985,970.3223107000001
558,911.2544992999999,56.31017689,934.3711479,32.83698412,896.0192159,37.67190006,973.6553272,43.02568844,884.8532448999999,43.64109292,1036.15717,164.5513114,831.840957,163.2451656,1073.088526,327.41876510000003,789.8456666000001,329.6767476,1101.35185,456.99381669999997,781.8606864,471.26362489999997,992.5556393999999,498.10616339999996,887.002041,485.3778753,999.6985694,734.4635936000001,889.6321694000001,742.0589153,1003.2371400000001,929.3267704,925.9129221000001,927.2194865
559,899.3494697000001,82.42956317,925.4859586000001,62.34238294,887.4883855,58.91607134,961.8001062000001,70.50441697,866.3486169,68.16707209999998,1026.251926,175.28939540000002,809.4553432,185.90659409999998,1071.671676,333.7514499,763.6228474,332.87749180000003,1094.505551,460.5735713,773.1480936,465.6351480000001,996.9548087999999,499.6525853,878.7051795,482.09831030000004,1000.264508,739.1810673,878.8884311,735.4516150000001,1012.8540449999999,949.2533119999999,885.3288987,949.1904399
